word,keyword,spiderId,originText,Relevance,Importance,Sentiment,Dimension,Reason
饱满,白糖罂荔枝,1,"论早期的荔枝口感谁好？首推白糖罂荔枝！口感纯甜，满满的果肉！
#新发地水果自由[话题]# #新发地水果[话题]# #白糖罂荔枝[话题]# #荔枝[话题]# #水果[话题]# #每日水果[话题]# #大爱水果季[话题]# #新鲜水果[话题]#",10,9,8,口感,白糖罂荔枝口感纯甜且果肉饱满
清甜,白糖罂荔枝,1,"高州白糖罂荔枝??
只要尝试过就会被惊艳到，口感清甜，浓浓的荔枝味，秒杀市面上的超市和水果店荔枝，给最懂享受的您！欢迎来下单！
发顺丰，京东快递。
今天下单，直接发货。
包邮到家！让你品尝到性价比最高的荔枝[色][色]#高州荔枝[话题]# #白糖罂荔枝[话题]# #荔枝季[话题]#
10斤装省内100，20斤装省内168??
想要的朋友们私信一下[害羞R]",10,9,9,口感,来源于评论的形容词，人们对荔枝的心理认知
浓浓的荔枝味,白糖罂荔枝,1,"高州白糖罂荔枝??
只要尝试过就会被惊艳到，口感清甜，浓浓的荔枝味，秒杀市面上的超市和水果店荔枝，给最懂享受的您！欢迎来下单！
发顺丰，京东快递。
今天下单，直接发货。
包邮到家！让你品尝到性价比最高的荔枝[色][色]#高州荔枝[话题]# #白糖罂荔枝[话题]# #荔枝季[话题]#
10斤装省内100，20斤装省内168??
想要的朋友们私信一下[害羞R]",10,9,9,口感,来源于评论的形容词，人们对荔枝的心理认知
口感清甜,白糖罂荔枝,1,"高州白糖罂荔枝??
只要尝试过就会被惊艳到，口感清甜，浓浓的荔枝味，秒杀市面上的超市和水果店荔枝，给最懂享受的您！欢迎来下单！
发顺丰，京东快递。
今天下单，直接发货。
包邮到家！让你品尝到性价比最高的荔枝[色][色]#高州荔枝[话题]# #白糖罂荔枝[话题]# #荔枝季[话题]#
10斤装省内100，20斤装省内168??
想要的朋友们私信一下[害羞R]",10,9,9,口感,来源于评论的形容词，人们对荔枝的心理认知
被惊艳,白糖罂荔枝,1,"高州白糖罂荔枝??
只要尝试过就会被惊艳到，口感清甜，浓浓的荔枝味，秒杀市面上的超市和水果店荔枝，给最懂享受的您！欢迎来下单！
发顺丰，京东快递。
今天下单，直接发货。
包邮到家！让你品尝到性价比最高的荔枝[色][色]#高州荔枝[话题]# #白糖罂荔枝[话题]# #荔枝季[话题]#
10斤装省内100，20斤装省内168??
想要的朋友们私信一下[害羞R]",10,9,9,口感,来源于评论的形容词，人们对荔枝的心理认知
性价比最高,白糖罂荔枝,1,"高州白糖罂荔枝??
只要尝试过就会被惊艳到，口感清甜，浓浓的荔枝味，秒杀市面上的超市和水果店荔枝，给最懂享受的您！欢迎来下单！
发顺丰，京东快递。
今天下单，直接发货。
包邮到家！让你品尝到性价比最高的荔枝[色][色]#高州荔枝[话题]# #白糖罂荔枝[话题]# #荔枝季[话题]#
10斤装省内100，20斤装省内168??
想要的朋友们私信一下[害羞R]",9,8,10,性价比,来源于评论的内容，人们对该产品的价格和性能进行了权衡，认为该产品性价比高
直接发货,白糖罂荔枝,1,"高州白糖罂荔枝??
只要尝试过就会被惊艳到，口感清甜，浓浓的荔枝味，秒杀市面上的超市和水果店荔枝，给最懂享受的您！欢迎来下单！
发顺丰，京东快递。
今天下单，直接发货。
包邮到家！让你品尝到性价比最高的荔枝[色][色]#高州荔枝[话题]# #白糖罂荔枝[话题]# #荔枝季[话题]#
10斤装省内100，20斤装省内168??
想要的朋友们私信一下[害羞R]",7,7,8,发货,来源于评论的内容，人们关注是否能够及时发货
10斤装省内100,白糖罂荔枝,1,"高州白糖罂荔枝??
只要尝试过就会被惊艳到，口感清甜，浓浓的荔枝味，秒杀市面上的超市和水果店荔枝，给最懂享受的您！欢迎来下单！
发顺丰，京东快递。
今天下单，直接发货。
包邮到家！让你品尝到性价比最高的荔枝[色][色]#高州荔枝[话题]# #白糖罂荔枝[话题]# #荔枝季[话题]#
10斤装省内100，20斤装省内168??
想要的朋友们私信一下[害羞R]",6,6,0,规格,来源于评论的商品展示，人们关注规格大小
20斤装省内168,白糖罂荔枝,1,"高州白糖罂荔枝??
只要尝试过就会被惊艳到，口感清甜，浓浓的荔枝味，秒杀市面上的超市和水果店荔枝，给最懂享受的您！欢迎来下单！
发顺丰，京东快递。
今天下单，直接发货。
包邮到家！让你品尝到性价比最高的荔枝[色][色]#高州荔枝[话题]# #白糖罂荔枝[话题]# #荔枝季[话题]#
10斤装省内100，20斤装省内168??
想要的朋友们私信一下[害羞R]",6,6,0,规格,来源于评论的商品展示，人们关注规格大小
爽脆,白糖罂荔枝,1,"茂名高州特产 白糖罂荔枝
还是中国国家地理标志产品
[买爆R]色泽鲜红 肉厚核小
[买爆R]肉质爽脆 多肉多汁
[买爆R]清甜带蜜香[色色R][色色R][色色R]
又被人们称为“蜂糖罂”
收到货超级新鲜的一大箱
没有泡冰水！
带一些保鲜用的断枝
冰箱存放三四天不成问题[派对R][派对R]
冰冰凉凉 脆甜多汁
刚收到的时候咬一口 荔枝味道超级浓郁～～～
很久没吃到荔枝味这么浓的荔枝啦[色色R][色色R]
#笔记灵感[话题]#
#我的开箱日常[话题]# #黄爸爸寻鲜[话题]# #白糖罂荔枝[话题]# #荔枝[话题]# #2022年第一颗白糖罂荔枝[话题]# #白糖罂[话题]# #荔枝cp[话题]# #水果[话题]# #夏天[话题]# #广东荔枝[话题]# #广东高州荔枝[话题]#",10,8,9,口感,用户评论中多次提到荔枝的多汁爽脆口感
多汁,白糖罂荔枝,1,"茂名高州特产 白糖罂荔枝
还是中国国家地理标志产品
[买爆R]色泽鲜红 肉厚核小
[买爆R]肉质爽脆 多肉多汁
[买爆R]清甜带蜜香[色色R][色色R][色色R]
又被人们称为“蜂糖罂”
收到货超级新鲜的一大箱
没有泡冰水！
带一些保鲜用的断枝
冰箱存放三四天不成问题[派对R][派对R]
冰冰凉凉 脆甜多汁
刚收到的时候咬一口 荔枝味道超级浓郁～～～
很久没吃到荔枝味这么浓的荔枝啦[色色R][色色R]
#笔记灵感[话题]#
#我的开箱日常[话题]# #黄爸爸寻鲜[话题]# #白糖罂荔枝[话题]# #荔枝[话题]# #2022年第一颗白糖罂荔枝[话题]# #白糖罂[话题]# #荔枝cp[话题]# #水果[话题]# #夏天[话题]# #广东荔枝[话题]# #广东高州荔枝[话题]#",10,8,9,口感,用户评论中多次提到荔枝的多汁爽脆口感
清甜,白糖罂荔枝,1,"茂名高州特产 白糖罂荔枝
还是中国国家地理标志产品
[买爆R]色泽鲜红 肉厚核小
[买爆R]肉质爽脆 多肉多汁
[买爆R]清甜带蜜香[色色R][色色R][色色R]
又被人们称为“蜂糖罂”
收到货超级新鲜的一大箱
没有泡冰水！
带一些保鲜用的断枝
冰箱存放三四天不成问题[派对R][派对R]
冰冰凉凉 脆甜多汁
刚收到的时候咬一口 荔枝味道超级浓郁～～～
很久没吃到荔枝味这么浓的荔枝啦[色色R][色色R]
#笔记灵感[话题]#
#我的开箱日常[话题]# #黄爸爸寻鲜[话题]# #白糖罂荔枝[话题]# #荔枝[话题]# #2022年第一颗白糖罂荔枝[话题]# #白糖罂[话题]# #荔枝cp[话题]# #水果[话题]# #夏天[话题]# #广东荔枝[话题]# #广东高州荔枝[话题]#",10,8,9,口感,用户评论中多次提到荔枝的多汁爽脆口感
浓郁,白糖罂荔枝,1,"茂名高州特产 白糖罂荔枝
还是中国国家地理标志产品
[买爆R]色泽鲜红 肉厚核小
[买爆R]肉质爽脆 多肉多汁
[买爆R]清甜带蜜香[色色R][色色R][色色R]
又被人们称为“蜂糖罂”
收到货超级新鲜的一大箱
没有泡冰水！
带一些保鲜用的断枝
冰箱存放三四天不成问题[派对R][派对R]
冰冰凉凉 脆甜多汁
刚收到的时候咬一口 荔枝味道超级浓郁～～～
很久没吃到荔枝味这么浓的荔枝啦[色色R][色色R]
#笔记灵感[话题]#
#我的开箱日常[话题]# #黄爸爸寻鲜[话题]# #白糖罂荔枝[话题]# #荔枝[话题]# #2022年第一颗白糖罂荔枝[话题]# #白糖罂[话题]# #荔枝cp[话题]# #水果[话题]# #夏天[话题]# #广东荔枝[话题]# #广东高州荔枝[话题]#",10,8,9,口感,用户评论中多次提到荔枝的多汁爽脆口感
保鲜,白糖罂荔枝,1,"茂名高州特产 白糖罂荔枝
还是中国国家地理标志产品
[买爆R]色泽鲜红 肉厚核小
[买爆R]肉质爽脆 多肉多汁
[买爆R]清甜带蜜香[色色R][色色R][色色R]
又被人们称为“蜂糖罂”
收到货超级新鲜的一大箱
没有泡冰水！
带一些保鲜用的断枝
冰箱存放三四天不成问题[派对R][派对R]
冰冰凉凉 脆甜多汁
刚收到的时候咬一口 荔枝味道超级浓郁～～～
很久没吃到荔枝味这么浓的荔枝啦[色色R][色色R]
#笔记灵感[话题]#
#我的开箱日常[话题]# #黄爸爸寻鲜[话题]# #白糖罂荔枝[话题]# #荔枝[话题]# #2022年第一颗白糖罂荔枝[话题]# #白糖罂[话题]# #荔枝cp[话题]# #水果[话题]# #夏天[话题]# #广东荔枝[话题]# #广东高州荔枝[话题]#",9,7,8,新鲜,用户评论中多次提到收到的荔枝都很新鲜
存放,白糖罂荔枝,1,"茂名高州特产 白糖罂荔枝
还是中国国家地理标志产品
[买爆R]色泽鲜红 肉厚核小
[买爆R]肉质爽脆 多肉多汁
[买爆R]清甜带蜜香[色色R][色色R][色色R]
又被人们称为“蜂糖罂”
收到货超级新鲜的一大箱
没有泡冰水！
带一些保鲜用的断枝
冰箱存放三四天不成问题[派对R][派对R]
冰冰凉凉 脆甜多汁
刚收到的时候咬一口 荔枝味道超级浓郁～～～
很久没吃到荔枝味这么浓的荔枝啦[色色R][色色R]
#笔记灵感[话题]#
#我的开箱日常[话题]# #黄爸爸寻鲜[话题]# #白糖罂荔枝[话题]# #荔枝[话题]# #2022年第一颗白糖罂荔枝[话题]# #白糖罂[话题]# #荔枝cp[话题]# #水果[话题]# #夏天[话题]# #广东荔枝[话题]# #广东高州荔枝[话题]#",9,7,8,新鲜,用户评论中多次提到收到的荔枝都很新鲜
冰箱,白糖罂荔枝,1,"茂名高州特产 白糖罂荔枝
还是中国国家地理标志产品
[买爆R]色泽鲜红 肉厚核小
[买爆R]肉质爽脆 多肉多汁
[买爆R]清甜带蜜香[色色R][色色R][色色R]
又被人们称为“蜂糖罂”
收到货超级新鲜的一大箱
没有泡冰水！
带一些保鲜用的断枝
冰箱存放三四天不成问题[派对R][派对R]
冰冰凉凉 脆甜多汁
刚收到的时候咬一口 荔枝味道超级浓郁～～～
很久没吃到荔枝味这么浓的荔枝啦[色色R][色色R]
#笔记灵感[话题]#
#我的开箱日常[话题]# #黄爸爸寻鲜[话题]# #白糖罂荔枝[话题]# #荔枝[话题]# #2022年第一颗白糖罂荔枝[话题]# #白糖罂[话题]# #荔枝cp[话题]# #水果[话题]# #夏天[话题]# #广东荔枝[话题]# #广东高州荔枝[话题]#",9,7,8,新鲜,用户评论中多次提到收到的荔枝都很新鲜
色泽,白糖罂荔枝,1,"茂名高州特产 白糖罂荔枝
还是中国国家地理标志产品
[买爆R]色泽鲜红 肉厚核小
[买爆R]肉质爽脆 多肉多汁
[买爆R]清甜带蜜香[色色R][色色R][色色R]
又被人们称为“蜂糖罂”
收到货超级新鲜的一大箱
没有泡冰水！
带一些保鲜用的断枝
冰箱存放三四天不成问题[派对R][派对R]
冰冰凉凉 脆甜多汁
刚收到的时候咬一口 荔枝味道超级浓郁～～～
很久没吃到荔枝味这么浓的荔枝啦[色色R][色色R]
#笔记灵感[话题]#
#我的开箱日常[话题]# #黄爸爸寻鲜[话题]# #白糖罂荔枝[话题]# #荔枝[话题]# #2022年第一颗白糖罂荔枝[话题]# #白糖罂[话题]# #荔枝cp[话题]# #水果[话题]# #夏天[话题]# #广东荔枝[话题]# #广东高州荔枝[话题]#",8,6,7,颜色,用户评论中提到荔枝的色泽鲜红
鲜红,白糖罂荔枝,1,"茂名高州特产 白糖罂荔枝
还是中国国家地理标志产品
[买爆R]色泽鲜红 肉厚核小
[买爆R]肉质爽脆 多肉多汁
[买爆R]清甜带蜜香[色色R][色色R][色色R]
又被人们称为“蜂糖罂”
收到货超级新鲜的一大箱
没有泡冰水！
带一些保鲜用的断枝
冰箱存放三四天不成问题[派对R][派对R]
冰冰凉凉 脆甜多汁
刚收到的时候咬一口 荔枝味道超级浓郁～～～
很久没吃到荔枝味这么浓的荔枝啦[色色R][色色R]
#笔记灵感[话题]#
#我的开箱日常[话题]# #黄爸爸寻鲜[话题]# #白糖罂荔枝[话题]# #荔枝[话题]# #2022年第一颗白糖罂荔枝[话题]# #白糖罂[话题]# #荔枝cp[话题]# #水果[话题]# #夏天[话题]# #广东荔枝[话题]# #广东高州荔枝[话题]#",8,6,7,颜色,用户评论中提到荔枝的色泽鲜红
清甜,白糖罂荔枝,1,"茂名高州特产 白糖罂荔枝
还是中国国家地理标志产品
[买爆R]色泽鲜红 肉厚核小
[买爆R]肉质爽脆 多肉多汁
[买爆R]清甜带蜜香[色色R][色色R][色色R]
又被人们称为“蜂糖罂”
收到货超级新鲜的一大箱
没有泡冰水！
带一些保鲜用的断枝
冰箱存放三四天不成问题[派对R][派对R]
冰冰凉凉 脆甜多汁
刚收到的时候咬一口 荔枝味道超级浓郁～～～
很久没吃到荔枝味这么浓的荔枝啦[色色R][色色R]
#笔记灵感[话题]#
#我的开箱日常[话题]# #黄爸爸寻鲜[话题]# #白糖罂荔枝[话题]# #荔枝[话题]# #2022年第一颗白糖罂荔枝[话题]# #白糖罂[话题]# #荔枝cp[话题]# #水果[话题]# #夏天[话题]# #广东荔枝[话题]# #广东高州荔枝[话题]#",10,9,9,味道,"用户评论中多次提到荔枝的味道清甜带蜜香, 味道浓郁"
带蜜香,白糖罂荔枝,1,"茂名高州特产 白糖罂荔枝
还是中国国家地理标志产品
[买爆R]色泽鲜红 肉厚核小
[买爆R]肉质爽脆 多肉多汁
[买爆R]清甜带蜜香[色色R][色色R][色色R]
又被人们称为“蜂糖罂”
收到货超级新鲜的一大箱
没有泡冰水！
带一些保鲜用的断枝
冰箱存放三四天不成问题[派对R][派对R]
冰冰凉凉 脆甜多汁
刚收到的时候咬一口 荔枝味道超级浓郁～～～
很久没吃到荔枝味这么浓的荔枝啦[色色R][色色R]
#笔记灵感[话题]#
#我的开箱日常[话题]# #黄爸爸寻鲜[话题]# #白糖罂荔枝[话题]# #荔枝[话题]# #2022年第一颗白糖罂荔枝[话题]# #白糖罂[话题]# #荔枝cp[话题]# #水果[话题]# #夏天[话题]# #广东荔枝[话题]# #广东高州荔枝[话题]#",10,9,9,味道,"用户评论中多次提到荔枝的味道清甜带蜜香, 味道浓郁"
味道浓郁,白糖罂荔枝,1,"茂名高州特产 白糖罂荔枝
还是中国国家地理标志产品
[买爆R]色泽鲜红 肉厚核小
[买爆R]肉质爽脆 多肉多汁
[买爆R]清甜带蜜香[色色R][色色R][色色R]
又被人们称为“蜂糖罂”
收到货超级新鲜的一大箱
没有泡冰水！
带一些保鲜用的断枝
冰箱存放三四天不成问题[派对R][派对R]
冰冰凉凉 脆甜多汁
刚收到的时候咬一口 荔枝味道超级浓郁～～～
很久没吃到荔枝味这么浓的荔枝啦[色色R][色色R]
#笔记灵感[话题]#
#我的开箱日常[话题]# #黄爸爸寻鲜[话题]# #白糖罂荔枝[话题]# #荔枝[话题]# #2022年第一颗白糖罂荔枝[话题]# #白糖罂[话题]# #荔枝cp[话题]# #水果[话题]# #夏天[话题]# #广东荔枝[话题]# #广东高州荔枝[话题]#",10,9,9,味道,"用户评论中多次提到荔枝的味道清甜带蜜香, 味道浓郁"
五月中下旬,白糖罂荔枝,1,"增城荔枝上市时间：
白糖罂上市时间五月中下旬
妃子笑上市时间五月底
桂味、糯米糍上市时间六月中下旬
仙进奉、挂绿上市时间七月初
	
欢迎各位朋友来吃最新鲜的荔枝??
#荔枝[话题]# #广东荔枝[话题]# #吃货薯看这里[话题]# #应季水果[话题]# #薯队长[话题]# #自家果园[话题]#
可以邮寄吗？
蹲一个
成熟后可以带小朋友过去摘吗？",10,9,8,上市时间,用户想了解荔枝的上市时间
五月底,白糖罂荔枝,1,"增城荔枝上市时间：
白糖罂上市时间五月中下旬
妃子笑上市时间五月底
桂味、糯米糍上市时间六月中下旬
仙进奉、挂绿上市时间七月初
	
欢迎各位朋友来吃最新鲜的荔枝??
#荔枝[话题]# #广东荔枝[话题]# #吃货薯看这里[话题]# #应季水果[话题]# #薯队长[话题]# #自家果园[话题]#
可以邮寄吗？
蹲一个
成熟后可以带小朋友过去摘吗？",10,9,8,上市时间,用户想了解荔枝的上市时间
